DealerID;Name;Address1;Address2;City;State;ZipCode;Phone;StoreID;URL;Latitude;Longitude;NewDate;ST;SA;Simmons OHM BT;Serta OHM BT;OHM CG;Legacy Simmons DealerID;Legacy Simmons OHM BT;Legacy Serta DealerID;Legacy Serta OHM_BT;Licensee Territory;LR Number;Brand;Rep SalesTeam;Rep Region;Rep Branch;Rep Territory;Sales Channel;Market Segment;Status Level;Rep Store Success;Hide From PTV;Email;Hide From Locator;FName;LName;User_ID;Simmons Approver;Simmons Approver_Rep_ID;Simmons Approver_User_ID;Serta Approver;Serta Approver_Rep_ID;Serta Approver_User_ID;freq;freqPhone;visitRhythm;Total Wholesale
46;Nebraska Furniture Mart;700 S 72nd St;;Omaha;NE;"	68114";(800) 359-1200;"	";www.nfm.com;"	41.2530654";"	-96.0246491";41:34,6;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";29490;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;Black Diamond Preferred;YES;0;;0;Melissa;Ullrich;102021;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
14966;Mattress Firm;7600 Denton Hwy;Ste 144;Watauga;TX;"	76148";(817) 656-1210;"	002113";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.8818457";"	-97.2600831";44:57,2;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17155;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
14985;Sleep King;1317 N. Main Street;Unit M;Summerville;SC;"	29485";(843) 486-0001;"	";;"	33.0349153";"	-80.1533167";42:36,4;438259;438259;"	7438259";"	";"	90003462";"	 ";"	 ";"	 ";"	 ";"	NO        ";17156;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_01;;;;NO;0;;0;William;Rigali;101776;Lane, Bill (Rep BLN);Rep BLN;101753;;;;0;;4;
15036;Slumberland Furniture;160 Tyler Rd N.;;Red Wing;MN;"	55066";(651) 388-4600;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.5701797";"	-92.5866988";42:36,5;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17157;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;6;4;
15042;Griffin's Furniture Outlet;1286 5th St;;Crescent City;CA;"	95531";(707) 465-6362;"	";;"	41.756025";"	-124.194992";42:36,6;438796;438796;"	7438796";"	";"	90003482";"	 ";"	 ";"	 ";"	 ";"	NO        ";15547;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_07;;;;NO;0;;0;Jeff;Moran;100258;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;8;;4;
15078;The Bedroom Shop;8703 W Bedford Euless Rd;;Hurst;TX;"	76053";(817) 590-2024;"	";;"	32.8349019";"	-97.1953543";42:36,7;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17158;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15079;The Bedroom Shop;3600 Altamesa Blvd;;Fort Worth;TX;"	76133";(817) 346-0734;"	";;"	32.6504101";"	-97.3698218";42:36,7;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17159;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15080;The Bedroom Shop;2120 E Belt Line Rd;100;Richardson;TX;"	75081";(972) 234-1088;"	";;"	32.9442226";"	-96.6839707";42:36,7;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17160;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15081;The Bedroom Shop;916 Loop Dr;281;Longview;TX;"	75604";(903) 297-0682;"	";;"	32.5053623";"	-94.7837596";42:36,7;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17161;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15082;The Bedroom Shop;3909 Wayne Ave;;Wichita Falls;TX;"	76308";(940) 696-2353;"	";;"	33.8720705";"	-98.5337116";42:36,8;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";25686;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15083;The Bedroom Shop;1520 S.W. Loop 363;;Temple;TX;"	76501";(254) 774-8075;"	";;"	31.0676692";"	-97.346147";42:36,8;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17162;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15103;Mattress Store;2183 Generals Hwy; C;Annapolis;MD;"	21401";(410) 224-3171;"	";;"	38.9870112";"	-76.5484944";42:36,9;418064;130757;"	7300780";"	";"	90002543";"	 ";"	 ";"	 ";"	 ";"	yes       ";25687;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
15109;The Bedroom Shop;511 East Camp Wisdom Rd.;;Duncanville;TX;"	75116";(972) 296-1366;"	";;"	32.6625398";"	-96.9000491";42:36,9;181024;181024;"	7181024";"	";"	90002175";"	 ";"	 ";"	 ";"	 ";"	yes       ";17165;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15112;Slumberland Furniture;4742 Maple Grove Road;;Hermantown;MN;"	55811";(218) 722-9138;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	46.806851";"	-92.1781103";42:37,0;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25688;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;6;4;
15114;Slumberland Furniture;2614 1st Street S;;Willmar;MN;"	56201";(320) 231-0450;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.0975579";"	-95.043809";42:37,0;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25689;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;12;2;
15115;Slumberland Furniture;1203 E College Drive;;Marshall;MN;"	56258";(507) 537-4090;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.4509136";"	-95.7727018";42:37,0;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17166;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;6;4;8;
15116;Slumberland Furniture;1120 Highway 7 E;;Hutchinson;MN;"	55350";(320) 587-4622;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.8947977";"	-94.3468761";42:37,0;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17167;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;12;2;
15141;Slumberland Furniture;5930 Earle Brown Drive;;Brooklyn Center;MN;"	55430";(763) 560-1990;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.0622411";"	-93.306373";42:37,0;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17168;SIMMONS;Store Success;West;Mid West 1;Mid West 1_10;;;;YES;0;;0;Aaron;Korus;101852;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;2;2;
15145;Slumberland Furniture;1755 County Road D East;;Maplewood;MN;"	55109";(651) 770-8100;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.0363347";"	-93.0274436";42:37,1;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17169;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;12;2;
15146;Slumberland Furniture;1257 Northwood Parkway;;Eagan;MN;"	55121";(651) 405-0700;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.837849";"	-93.156515";42:37,1;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17170;SIMMONS;Store Success;West;Mid West 1;Mid West 1_10;;;;YES;0;;0;Aaron;Korus;101852;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;24;12;2;
15147;Slumberland Furniture Outlet;38156 Tanger Dr;;North Branch;MN;"	55056";(651) 674-0099;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.5019471";"	-92.9952958";42:37,1;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25690;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;2;4;
15148;Slumberland Furniture Outlet;6699 Labeaux Ave;;Albertville;MN;"	55301";(763) 497-0419;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	45.2476137";"	-93.6647652";42:37,1;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17171;SIMMONS;Store Success;West;Mid West 1;Mid West 1_10;;;;YES;0;;0;Aaron;Korus;101852;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;6;4;
15198;Restoration Hardware;15 Koch Road;Ste J;Corte Madera;CA;"	94925";(877) 747-4671;"	";http://www.restorationhardware.com/;"	37.9181789";"	-122.5100872";14:58,9;446914;446914;"	7446914";"	";"	30510000";"	 ";"	 ";"	 ";"	 ";"	NO        ";15549;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Regional West;;;;;0;;1;Mike;Clark;100366;Extract2;Rep JMA;101558;;;;0;;4;
15238;Factory Mattress ;17700 U.S. 281 North;Ste. 128;San Antonio;TX;"	78232";(210) 494-3400;"	";www.factorymattresstexas.com;"	29.6019294";"	-98.4688258";;7174978;7174978;"	7174978";"	";"	90002165";"	 ";"	 ";"	 ";"	 ";"	yes       ";17174;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
15243;Slumberland Furniture;5816 2nd Ave W;;Kearney;NE;"	68847";(308) 238-2223;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	40.7314667";"	-99.0853558";42:37,3;420115;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17175;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;;YES;0;;0;Melissa;Ullrich;102021;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;12;4;
15270;Discount Appliance;226 Elm St;;Graham;TX;"	76450";(940) 549-8200;"	";;"	33.1123674";"	-98.5895291";42:37,4;302724;246131;"	7246131";"	";"	90002382";"	 ";"	 ";"	 ";"	 ";"	yes       ";17176;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;24;;4;
15271;Discount ApplianceHometown Furniture;132 E Walker St;;Breckenridge;TX;"	76424";(254) 559-2114;"	";;"	32.7556943";"	-98.9014857";42:37,4;414268;414268;"	7414267";"	";"	90002703";"	 ";"	 ";"	 ";"	 ";"	yes       ";17177;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
15294;Taubus Furniture;3921 14th Ave;;Brooklyn;NY;"	11218";(718) 871-7900;"	";;"	40.6387186";"	-73.9842884";42:37,5;7434989;7434989;"	7434989";"	";"	70080343";"	 ";"	 ";"	 ";"	 ";"	NO        ";17179;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_02;;;;NO;0;;0;Brian;Lestz;101620;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;12;0;4;
15355;Factory Mattress;2503-A Forest Hills Rd;;Wilson;NC;"	27893";(252) 399-2727;"	";www.factorymattressusa.com;"	35.7340019";"	-77.9521566";42:37,6;171876;171876;"	7171876";"	";"	70150004";"	 ";"	 ";"	 ";"	 ";"	NO        ";17184;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_02;;;;NO;0;;0;Don;Vickers;100700;Lane, Bill (Rep BLN);Rep BLN;101753;;;;0;0;4;
15367;Slumberland Furniture;1150 17th Street East;;West Fargo;ND;"	58078";(701) 281-2552;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	46.8641125";"	-96.8730721";42:37,7;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17186;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;2;4;
15406;Sander's Furniture;40 Penn Street;;Brooklyn;NY;"	11211";(718) 624-3400;"	";;"	40.7002196";"	-73.961028";42:37,8;7435084;7435084;"	7435084";"	";"	90003251";"	 ";"	 ";"	 ";"	 ";"	NO        ";17188;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_02;;;;NO;0;;0;Brian;Lestz;101620;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;0;0;4;
15505;Showplace Furniture;175 Lake Havasu Ave N;;Lake Havasu City;AZ;"	86403";(928) 855-1212;"	";;"	34.4789351";"	-114.3484471";42:37,9;420138;420138;"	7420138";"	";"	70080627";"	 ";"	 ";"	 ";"	 ";"	NO        ";15230;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;48;0;4;
15543;Furniture Gallery;18233 Parthenia Street;;Northridge;CA;"	91325";(818) 993-6339;"	";;"	34.2291495";"	-118.5308007";00:00,0;439417;439417;"	7439417";"	";"	90003522";"	 ";"	 ";"	 ";"	 ";"	NO        ";15550;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_01;;;;NO;0;;0;Richard;Ho;101556;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;12;;4;
15549;Furniture Outlet Company;206 Airport Boulevard;;South San Francisco;CA;"	94080";(650) 589-4548;"	";;"	37.6539593";"	-122.4077422";42:37,9;438372;438372;"	7438372";"	";"	90003468";"	 ";"	 ";"	 ";"	 ";"	NO        ";25697;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
15626;Mattress Firm;2501 N Scottsdale Rd.;;Scottsdale;AZ;"	85257";(480) 494-0004;"	029113";www.mattressfirm.com/simmons-mattresses-0-c16/;"	33.4747357";"	-111.9258429";45:02,4;227263;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";15231;SIMMONS;Store Success;West;South West;South West_11;;;Black Diamond Preferred;YES;0;;0;Rene;Nuno;101655;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
15632;Jenners;1595 Joy Lane;5701 HWY 95;Fort Mohave;AZ;"	86426";(928) 768-5494;"	";;"	34.99749";"	-114.595202";15:00,8;418547;418546;"	7418546";"	";"	90002785";"	 ";"	 ";"	 ";"	 ";"	NO        ";15232;SIMMONS;Serta Simmons Bedding;SSB;Phoenix;Phoenix_06;;;;NO;0;;1;Joseph;Hansen;101807;Stephens, Mason (Rep STP);Rep STP;100992;;;;0;0;4;
15652;Sleep Experts;2550 East Southlake Blvd;Ste 120;Southlake;TX;"	76092";(817) 424-0222;"	117037";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.9403126";"	-97.1125552";45:03,3;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25699;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
15655;Sleep Experts;420 E Pleasant Run Rd;Ste 300;Cedar Hill;TX;"	75104";(214) 247-8010;"	117005";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.6038832";"	-96.9345356";45:03,6;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25700;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
15701;Baer's Mattress Den;1035 Edwards Ferry Rd NE;;Leesburg;VA;"	20176";(703) 777-1600;"	";;"	39.113653";"	-77.5349264";42:38,3;7417664;7417664;"	7417664";"	";"	90002759";"	 ";"	 ";"	 ";"	 ";"	yes       ";17194;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;Black Diamond Preferred;NO;0;thebaers@anent.com;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
15702;La Bros Home Furnishing;4640 Auto Mall Pkwy;;Fremont;CA;"	94538";(510) 683-0721;"	";;"	37.5095182";"	-121.9607271";42:38,3;440320;440320;"	7440320";"	";"	90003569";"	 ";"	 ";"	 ";"	 ";"	NO        ";25701;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
15703;Futon Galleria;694 New Loudon Rd;;Latham;NY;"	12110";(518) 786-6289;"	";www.futongalleria.com;"	42.7382339";"	-73.7620951";15:01,1;440398;440398;"	7440398";"	";"	90003578";"	 ";"	 ";"	 ";"	 ";"	NO        ";17195;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_07;;;;NO;0;info@futongalleria.com;1;Catherine;Addessa;101838;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;8;;4;
15717;Weirs Furniture Village;3219 Knox St;;Dallas;TX;"	75205";(214) 528-0321;"	";www.weirsfurniture.com;"	32.823263";"	-96.789982";00:00,0;439813;439813;"	7439813";"	";"	90003552";"	 ";"	 ";"	 ";"	 ";"	yes       ";25702;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jeff;Buehrig;100299;Mersbach, Tom (REP TME);REP TME;101569;;;;12;;4;
15749;Value City Furniture;45350 Utica Park Blvd;;Utica;MI;"	48315";(586) 997-0577;"	113";http://www.valuecityfurniture.com/search/v/mattresses/brands/beautyrest;"	42.6288931";"	-83.004916";42:38,7;7244326;7244326;"	7244326";"	";"	10030000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17198;SIMMONS;Store Success;West;Mid West 2;Mid West 2_12;;;Black Diamond Preferred;YES;0;;0;Tom;Robinson;101347;Moss, Jim (Rep JIM);Rep JIM;101949;;;;24;12;2;
15761;Anderson Furniture;2032 West Superior Street;;Duluth;MN;"	55806";(218) 722-5581;"	";;"	46.7668547";"	-92.1238745";42:38,7;548799;439904;"	7439904";"	";"	90003561";"	 ";"	 ";"	 ";"	 ";"	NO        ";17199;SIMMONS;Serta Simmons Bedding;SSB;Minneapolis;Minneapolis_04;;;;NO;0;;0;David;Kix;101708;McKittrick, Matt (Rep MMC);Rep MMC;101759;;;;24;0;4;
15780;Chestbed Store;800 West Napa Street;;Sonoma;CA;"	95476";(707) 939-7733;"	";www.chestbed.net;"	38.2939003";"	-122.4731243";42:38,9;448085;440499;"	7440499";"	";"	90003585";"	 ";"	 ";"	 ";"	 ";"	NO        ";15552;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;sonomafurniture@sbcglobal.net;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;0;4;
15828;Slumberland Furniture;1136 N Superior Ave.;;Tomah;WI;"	54660";(608) 374-5600;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.00274";"	-90.506908";42:39,1;165100;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17200;SIMMONS;Store Success;West;Mid West 1;Mid West 1_12;;;;YES;0;;0;Sean;Kern;101853;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;48;2;1;
15829;Slumberland Furniture;807 S State St;;Fairmont;MN;"	56031";(507) 235-5533;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	43.6461447";"	-94.4464175";42:39,1;17921;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17201;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;6;4;
15830;Slumberland Furniture;1437 Service Ave N;;Winona;MN;"	55987";(507) 452-0844;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.0465193";"	-91.6764116";42:39,1;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17202;SIMMONS;Store Success;West;Mid West 1;Mid West 1_01;;;;YES;0;;0;Minneapolis;Open SSB;102122;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;2;4;
15831;Slumberland Furniture;2720 Bridge Ave;;Albert Lea;MN;"	56007";(507) 377-3001;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	43.6853492";"	-93.3576915";42:39,1;17921;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17203;SIMMONS;Store Success;West;Mid West 1;Mid West 1_02;;;;YES;0;;0;Ryan;Huibregtse;101894;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;6;4;
15842;Harrison Sleep Shop;593 Ring Road;;Harrison;OH;"	45030";(513) 202-0731;"	";https://www.facebook.com/Harrison.Sleep.Shop;"	39.2611401";"	-84.793159";42:39,2;7440655;7440655;"	7440655";"	";"	90003600";"	 ";"	 ";"	 ";"	 ";"	NO        ";17206;SIMMONS;Serta Simmons Bedding;SSB;Cincinnati;Cincinnati_03;;;;NO;0;;0;Janet;Mathias;101790;Hanna, Jeff (Rep JHA);Rep JHA;101758;;;;6;4;8;
15906;National Furniture;1230 N Division Street.;;Spokane;WA;"	99202";(509) 326-0732;"	";;"	47.6691909";"	-117.4105964";42:39,3;214824;214824;"	7302052";"	";"	90002568";"	 ";"	 ";"	 ";"	 ";"	NO        ";25704;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_01;;;;NO;0;;0;Joe;Lacroix;101547;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;0;;4;
15926;Schloemer's Mattress Outlet;8129 Mall Road;;Florence;KY;"	41042";(859) 746-1100;"	";;"	38.98348";"	-84.650302";42:39,3;7428816;7428816;"	7428816";"	";"	90002978";"	 ";"	 ";"	 ";"	 ";"	NO        ";17212;SIMMONS;Serta Simmons Bedding;SSB;Cincinnati;Cincinnati_03;;;;NO;0;;0;Janet;Mathias;101790;Hanna, Jeff (Rep JHA);Rep JHA;101758;;;;3;4;16;
15949;Mill River Furniture;42 Main Street;;Littleton;NH;"	03561";(603) 444-7378;"	";;"	44.3064673";"	-71.7718198";42:39,4;440993;440993;"	7440993";"	";"	90003616";"	 ";"	 ";"	 ";"	 ";"	NO        ";17213;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Furniture;;;;NO;0;;0;Joanne;Stearns;101188;Stearns, Joanne (Rep STR);Rep STR;101188;;;;0;;4;
15983;American Buyers Discount Mattress;401 E 8th Ave;;Homestead;PA;"	15120";(412) 462-7858;"	";;"	40.4090188";"	-79.9073843";42:39,5;440986;440986;"	7440986";"	";"	90003615";"	 ";"	 ";"	 ";"	 ";"	NO        ";25707;SIMMONS;Serta Simmons Bedding;SSB;New York;New York_07;;;;NO;0;;0;Adam;Sipe;101605;Leyva, Lou (Rep LLE);Rep LLE;101752;;;;8;0;4;
15985;United Furniture Club;738 Commercial St;;San Jose;CA;"	95112";(408) 441-0216;"	";;"	37.364749";"	-121.8904845";42:39,5;230128;258482;"	7258482";"	";"	90002481";"	 ";"	 ";"	 ";"	 ";"	NO        ";15554;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_04;;;;NO;0;;0;Nicki;Brown;101368;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;24;0;4;
16004;Slumberland Furniture;5720 Windy Dr;;Stevens Point;WI;"	54481";(715) 342-9393;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	44.5247059";"	-89.4992039";42:39,6;717921;717921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17215;SIMMONS;Store Success;West;Mid West 1;Mid West 1_12;;;;YES;0;;0;Sean;Kern;101853;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;6;12;8;
16007;Arthur F Schultz;939 W 26th St;;Erie;PA;"	16508";(814) 454-8171;"	";;"	42.1040894";"	-80.0935084";42:39,6;441188;441188;"	7441188";"	";"	70080352";"	 ";"	 ";"	 ";"	 ";"	NO        ";17216;SIMMONS;Store Success;East;North East 1;North East 1_06;;;;YES;0;;0;Syracuse;Open SSB;102115;Gutzmer, Laura (Rep LGU);Rep LGU;101774;;;;12;0;4;
16017;American Furniture;11411 East Northwest Highway;Ste 122;Dallas;TX;"	75218";(214) 341-4579;"	";;"	32.8655153";"	-96.6818972";00:00,0;437147;437147;"	7437147";"	";"	90003392";"	 ";"	 ";"	 ";"	 ";"	yes       ";17217;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;1;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
